,Unnamed: 0,index,h-index,h5-index,i10-index,i10-5-index,institution,name,url,n citations,n5 citations,field,gender,gender_prob,count_name
18106,18107,282,9,8,7,6,National Research University Higher School of Economics,Renira Gambarato,https://scholar.google.com//citations?user=GBq77F4AAAAJ&hl=en,345,282,2,,,
18107,18108,283,11,10,11,10,UKM,Ruhanita Maelah,https://scholar.google.com//citations?user=1G6YWGMAAAAJ&hl=en,346,269,2,,,
18108,18109,284,9,8,9,8,WARSAW SCHOOL OF ECONOMICS,Arkadiusz Kowalski,https://scholar.google.com//citations?user=sesQXPcAAAAJ&hl=en,344,295,2,male,1.0,18
18109,18110,285,5,5,3,3,Texas A&M University,Yabin Da,https://scholar.google.com//citations?user=J2WCPOwAAAAJ&hl=en,344,344,2,,,
18110,18111,286,10,7,10,6,University of Western Ontario,Andres Carvajal,https://scholar.google.com//citations?user=jzLs6EwAAAAJ&hl=en,343,185,2,male,1.0,2057
18111,18112,287,7,7,5,4,,Sjoerd Hardeman,https://scholar.google.com//citations?user=FXmB758AAAAJ&hl=en,344,274,2,male,1.0,24
18112,18113,288,10,8,12,5,Academy of Economic Studies,Dumitru Miron,https://scholar.google.com//citations?user=WyoHPcYAAAAJ&hl=en,344,190,2,male,0.75,8
18113,18114,289,10,9,10,8,,Filipe Silva,https://scholar.google.com//citations?user=a0lDDmkAAAAJ&hl=en,343,278,2,male,1.0,132
18114,18115,290,12,11,12,12,University of Wisconsin--La Crosse,John Nunley,https://scholar.google.com//citations?user=iGil73wAAAAJ&hl=en,344,290,2,male,0.99,9931
18115,18116,291,10,8,11,5,City University of Hong Kong,Vikas Kakkar,https://scholar.google.com//citations?user=_pKkqNUAAAAJ&hl=en,343,153,2,male,1.0,106
18116,18117,292,10,6,11,5,,Rosario Napoli,https://scholar.google.com//citations?user=c4jNgGsAAAAJ&hl=en,343,188,2,female,0.75,343
18117,18118,293,8,7,5,5,Ladoke Akintola University of Technology,JOB OLATUNJI OLADEEBO,https://scholar.google.com//citations?user=Fw5EQe8AAAAJ&hl=en,343,285,2,male,0.95,40
18118,18119,294,9,9,9,8,,Stefano Ugolini,https://scholar.google.com//citations?user=HwJ-ii0AAAAJ&hl=en,343,277,2,male,1.0,732
18119,18120,295,9,9,9,7,Henan University,Makram El-Shagi,https://scholar.google.com//citations?user=8gdM2JcAAAAJ&hl=en,343,282,2,male,1.0,7
18120,18121,296,9,8,9,7,Wrocław University of Economics,Marta Nowak,https://scholar.google.com//citations?user=QgF9HDIAAAAJ&hl=en,343,277,2,female,1.0,1408
18121,18122,297,8,8,8,7,Southern Methodist University,Ömer Özak,https://scholar.google.com//citations?user=i8ntLBMAAAAJ&hl=en,343,322,2,male,1.0,536
18122,18123,298,11,8,14,8,,Amerik Ekaterina,https://scholar.google.com//citations?user=4wVaQnoAAAAJ&hl=en,342,219,2,female,1.0,10
18123,18124,299,9,8,9,8,University of Haifa,Alan Miller,https://scholar.google.com//citations?user=23EWKYsAAAAJ&hl=en,344,282,2,male,1.0,2079
18124,18125,300,5,5,4,4,Umeå university,Tatbeeq Raza-Ullah,https://scholar.google.com//citations?user=H9oExqAAAAAJ&hl=en,342,342,2,,,
18125,18126,301,12,10,13,11,Wits University,Volker Schöer,https://scholar.google.com//citations?user=18Bs-f0AAAAJ&hl=en,347,271,2,male,1.0,31
18126,18127,302,8,8,8,8,,"Музычкин, Павел Арсенович",https://scholar.google.com//citations?user=NCfdaZMAAAAJ&hl=en,342,238,2,male,1.0,18
18127,18128,303,8,8,7,4,Cracow University of Economics,Jadwiga Berbeka,https://scholar.google.com//citations?user=IeQasUcAAAAJ&hl=en,342,224,2,female,1.0,19
18128,18129,304,10,10,10,10,Kansas State University,Nathan Hendricks,https://scholar.google.com//citations?user=S68RBuIAAAAJ&hl=en,342,321,2,male,1.0,1632
18129,18130,305,7,6,6,5,University of Sao Paulo,Renata Narita,https://scholar.google.com//citations?user=Z66MQXEAAAAJ&hl=en,341,244,2,female,0.99,309
18130,18131,306,13,13,15,15,"National University of Ireland, Galway",Noel Carroll,https://scholar.google.com//citations?user=Vntl6RAAAAAJ&hl=en,341,320,2,male,0.83,327
18131,18132,307,8,5,8,4,Warsaw School of Economics,Ewa M. Syczewska,https://scholar.google.com//citations?user=IObErcMAAAAJ&hl=en,341,115,2,female,0.99,161
18132,18133,308,10,10,10,10,University of Massachusetts Boston,Keren Horn,https://scholar.google.com//citations?user=c3IDojsAAAAJ&hl=en,342,338,2,female,1.0,120
18133,18134,309,10,8,10,6,University of Zagreb,Ivo Druzic,https://scholar.google.com//citations?user=v3FDYnsAAAAJ&hl=en,340,195,2,male,0.97,146
18134,18135,310,12,7,14,5,Ankara University,Emine Olhan,https://scholar.google.com//citations?user=cmO3R9cAAAAJ&hl=en,341,183,2,female,0.99,316
18135,18136,311,10,9,10,9,,Danica Bakotic,https://scholar.google.com//citations?user=3ik_9A4AAAAJ&hl=en,342,316,2,female,0.98,56
18136,18137,312,11,7,13,4,University of Macedonia,Stavros Mavroudeas,https://scholar.google.com//citations?user=zPLNa4QAAAAJ&hl=en,341,187,2,male,1.0,43
18137,18138,313,8,5,7,3,National Research University Higher School of Economics,Alexander Dolin,https://scholar.google.com//citations?user=bUR03McAAAAJ&hl=en,341,134,2,male,1.0,1645
18138,18139,314,6,6,4,4,IIT Madras,Sabuj Kumar Mandal,https://scholar.google.com//citations?user=1g9A2DoAAAAJ&hl=en,341,289,2,male,1.0,1
18139,18140,315,6,6,4,4,,Alessandro Barattieri,https://scholar.google.com//citations?user=EzJRz6sAAAAJ&hl=en,341,294,2,male,1.0,1025
18140,18141,316,9,9,9,9,Athens University of Economics & Business,Dimitrios Pappas,https://scholar.google.com//citations?user=DmktmMoAAAAJ&hl=en,340,255,2,male,1.0,27
18141,18142,317,10,7,10,4,,Damien Besancenot,https://scholar.google.com//citations?user=irRXgGQAAAAJ&hl=en,340,184,2,male,1.0,567
18142,18143,318,9,9,9,7,,Prof. Dr. Ajay Kumar Singh,https://scholar.google.com//citations?user=IUD5hl8AAAAJ&hl=en,340,300,2,male,0.99,282
18143,18144,319,11,10,12,10,,Marjan Petreski,https://scholar.google.com//citations?user=53aDpBMAAAAJ&hl=en,340,286,2,female,0.76,97
18144,18145,320,11,9,11,9,Baylor University,Lourenco S. Paz,https://scholar.google.com//citations?user=g8lZWbQAAAAJ&hl=en,340,220,2,male,1.0,2
18145,18146,321,8,6,8,5,National Oceanic and Atmospheric Administration,David W Carter,https://scholar.google.com//citations?user=zkPX7B4AAAAJ&hl=en,340,206,2,male,1.0,12593
18146,18147,322,7,6,5,5,University of Bristol,Erlend Berg,https://scholar.google.com//citations?user=r1CaWEAAAAAJ&hl=en,339,283,2,male,1.0,43
18147,18148,323,11,9,11,9,Tulane University,Jonathan Pritchett,https://scholar.google.com//citations?user=2f_40w8AAAAJ&hl=en,340,148,2,male,1.0,3702
18148,18149,324,9,8,9,5,Bogor Agricultural University,Nunung Nuryartono,https://scholar.google.com//citations?user=VVOuBHIAAAAJ&hl=en,340,246,2,female,1.0,6
18149,18150,325,9,6,9,5,University of Southampton,Jan Podivinsky,https://scholar.google.com//citations?user=oh6NtIgAAAAJ&hl=en,342,157,2,male,0.6,1663
18150,18151,326,11,9,11,8,Warsaw School of Economics,Piotr Ciżkowicz,https://scholar.google.com//citations?user=p5t7arAAAAAJ&hl=en,340,243,2,male,1.0,176
18151,18152,327,10,8,13,6,University of Modena and Reggio Emilia,Marina Murat,https://scholar.google.com//citations?user=8oYdaQMAAAAJ&hl=en,340,176,2,female,0.99,1326
18152,18153,328,6,6,4,4,Arizona State University,Kelly C. Bishop,https://scholar.google.com//citations?user=vEs8ZCAAAAAJ&hl=en,341,239,2,female,0.94,3831
18153,18154,329,8,7,6,4,University of Calabar,I.C. Idiong,https://scholar.google.com//citations?user=Q7IPQIAAAAAJ&hl=en,340,239,2,,,
18154,18155,330,10,9,10,9,National Research University Higher School of Economics,Andrey S. Vasenko,https://scholar.google.com//citations?user=UFWV2SMAAAAJ&hl=en,339,245,2,male,0.99,147
18155,18156,331,9,7,9,7,,Kai Wang,https://scholar.google.com//citations?user=mszPZ90AAAAJ&hl=en,340,270,2,male,0.87,207
18156,18157,332,5,5,3,2,,"Голубова Ольга Сергеевна ( ОС Голубова, OS Golubova, VS Holubava )",https://scholar.google.com//citations?user=EOEm_r8AAAAJ&hl=en,341,309,2,,,
18157,18158,333,9,9,9,9,,Cristina Cattaneo,https://scholar.google.com//citations?user=voqow4kAAAAJ&hl=en,342,289,2,female,1.0,1983
18158,18159,334,8,8,6,5,,Matthias Brachert,https://scholar.google.com//citations?user=bwq-AgIAAAAJ&hl=en,340,247,2,male,1.0,257
18159,18160,335,13,7,16,2,Indian Institute of Management Bangalore,Damodaran Appukuttan Nair,https://scholar.google.com//citations?user=9J-it7UAAAAJ&hl=en,340,122,2,male,1.0,1
18160,18161,336,10,10,11,10,,Antonella Luciano,https://scholar.google.com//citations?user=O95NjJwAAAAJ&hl=en,340,316,2,female,0.89,489
18161,18162,337,9,6,9,6,Portland State University,Rossitza B. Wooster,https://scholar.google.com//citations?user=tQgam5EAAAAJ&hl=en,339,219,2,female,1.0,3
18162,18163,338,10,10,11,10,,Jalandhar Pradhan,https://scholar.google.com//citations?user=-wHV1HsAAAAJ&hl=en,339,294,2,,,
18163,18164,339,6,5,5,4,"NOVA School of Business and Economics, Lisbon",Ilya Okhmatovskiy,https://scholar.google.com//citations?user=cbskll8AAAAJ&hl=en,339,289,2,male,0.98,42
18164,18165,340,10,10,10,10,,"Mohd Fahmi Ghazali, Ph.D",https://scholar.google.com//citations?user=hTsq8l8AAAAJ&hl=en,339,289,2,male,1.0,276
18165,18166,341,7,6,5,4,,"Фатеев Владимир Сергеевич (Vladimir S. Fateyev, V.S. Fateev, W.S. Fatiejew, V.S. Fatiejew)",https://scholar.google.com//citations?user=itesar8AAAAJ&hl=en,339,230,2,,,
18166,18167,342,10,8,11,5,AGROCAMPUS OUEST,Damien Rousselière,https://scholar.google.com//citations?user=DAJi_mAAAAAJ&hl=en,338,193,2,male,1.0,567
18167,18168,343,9,9,9,8,,Arkadiusz Piwowar,https://scholar.google.com//citations?user=2RDGPk8AAAAJ&hl=en,339,306,2,male,1.0,18
18168,18169,344,7,6,6,5,,Vladimir Kvint,https://scholar.google.com//citations?user=1QRKbc0AAAAJ&hl=en,339,242,2,male,1.0,299
18169,18170,345,12,8,14,8,Budapest University of Technology and Economics,Szilveszter Gergely,https://scholar.google.com//citations?user=P1EboooAAAAJ&hl=en,338,185,2,male,1.0,2
18170,18171,346,10,10,10,10,Budapest University of Technology and Economics,Brigitta Bodzay,https://scholar.google.com//citations?user=sdsoFskAAAAJ&hl=en,338,261,2,male,0.52,44
18171,18172,347,9,8,9,8,University College London,Toru Kitagawa,https://scholar.google.com//citations?user=wBLN6u4AAAAJ&hl=en,338,280,2,male,1.0,15
18172,18173,348,9,7,7,4,Nicolaus Copernicus University,Piotr Fiszeder,https://scholar.google.com//citations?user=5Cc-05wAAAAJ&hl=en,337,197,2,male,1.0,176
18173,18174,349,11,10,12,10,College of Charleston,Peter Calcagno,https://scholar.google.com//citations?user=xKIKoYYAAAAJ&hl=en,337,252,2,male,1.0,4373
18174,18175,350,2,2,2,2,University of Miami,Alex R Horenstein,https://scholar.google.com//citations?user=IMeDr_cAAAAJ&hl=en,337,311,2,male,0.87,5856
18175,18176,351,9,9,8,8,AbbVie Inc,"AHMED M SOLIMAN, MS, PHD",https://scholar.google.com//citations?user=hvzQesMAAAAJ&hl=en,337,332,2,,,
18176,18177,352,9,7,7,5,,Ayi Ayayi,https://scholar.google.com//citations?user=H3-9VQYAAAAJ&hl=en,337,245,2,female,0.57,7
18177,18178,353,7,7,6,6,Taras Shevchenko National University of Kyiv,Olena Bazhenova / Баженова Олена Володимирівна,https://scholar.google.com//citations?user=PQOBGAkAAAAJ&hl=en,338,261,2,female,1.0,14
18178,18179,354,6,6,6,6,Yale University,Michael Peters,https://scholar.google.com//citations?user=mJNd6e0AAAAJ&hl=en,339,318,2,male,1.0,11094
18179,18180,355,10,10,10,10,,Bo Jiang,https://scholar.google.com//citations?user=zsl_4FYAAAAJ&hl=en,337,321,2,male,0.84,229
18180,18181,356,8,8,8,6,U.S. Census Bureau,Cheryl Grim,https://scholar.google.com//citations?user=QI1W0ckAAAAJ&hl=en,336,315,2,female,1.0,1628
18181,18182,357,9,8,8,7,London School of Economics,Jin Li,https://scholar.google.com//citations?user=9kGdgXkAAAAJ&hl=en,337,278,2,male,0.56,98
18182,18183,358,10,4,10,0,,Phillip J. Bryson,https://scholar.google.com//citations?user=cNEo1qAAAAAJ&hl=en,337,78,2,male,1.0,463
18183,18184,359,8,8,7,7,,Sabitha Marican,https://scholar.google.com//citations?user=HUGgnegAAAAJ&hl=en,337,261,2,female,1.0,2
18184,18185,360,9,6,9,5,National Research University Higher School of Economics,Dmitry Alexandrov,https://scholar.google.com//citations?user=k8RB_lsAAAAJ&hl=en,339,181,2,male,1.0,73
18185,18186,361,9,6,8,4,Warsaw School of Economics,Mariusz Strojny,https://scholar.google.com//citations?user=X_8St-EAAAAJ&hl=en,337,107,2,male,1.0,33
18186,18187,362,9,6,9,5,,Metiner Tosun,https://scholar.google.com//citations?user=HQ1-CF4AAAAJ&hl=en,338,124,2,,,
18187,18188,363,9,8,9,5,University of Utah,Thomas N. Maloney,https://scholar.google.com//citations?user=au6VoFMAAAAJ&hl=en,336,169,2,male,1.0,3753
18188,18189,364,10,6,11,4,KU Leuven,Stan Maes,https://scholar.google.com//citations?user=dqc4E6QAAAAJ&hl=en,336,136,2,male,0.97,258
18189,18190,365,11,7,12,7,University of the Free State,Christoph Gauert,https://scholar.google.com//citations?user=tvm8VwIAAAAJ&hl=en,336,181,2,male,1.0,192
18190,18191,366,7,7,6,6,Wuhan University,Chao FANG,https://scholar.google.com//citations?user=I3qmdiAAAAAJ&hl=en,336,322,2,male,0.81,16
18191,18192,367,8,8,7,7,University of Manchester,Rachel Meacock,https://scholar.google.com//citations?user=i9o0KcsAAAAJ&hl=en,336,336,2,female,1.0,4021
18192,18193,368,7,7,7,5,Federal University of Minas Gerais,Bernardo Campolina,https://scholar.google.com//citations?user=R5ilBwcAAAAJ&hl=en,336,174,2,male,1.0,265
18193,18194,369,9,7,9,6,National Research University 'Higher School of Economics,Alexey Alyushin,https://scholar.google.com//citations?user=geXzcAMAAAAJ&hl=en,336,157,2,male,1.0,45
18194,18195,370,7,7,6,6,National Research University Higher School of Economics,Сергей Кольцов,https://scholar.google.com//citations?user=TKzjr6QAAAAJ&hl=en,336,244,2,male,0.99,71
18195,18196,371,11,9,13,7,Budapest University of Technology and Economics,Péter Mihajlik,https://scholar.google.com//citations?user=G5nii3gAAAAJ&hl=en,337,173,2,,,
18196,18197,372,6,6,6,5,,Dr Thorsten Roser,https://scholar.google.com//citations?user=3mUbdgwAAAAJ&hl=en,336,306,2,male,1.0,32
18197,18198,373,10,9,11,9,University of Georgia,Berna Karali,https://scholar.google.com//citations?user=RherjgUAAAAJ&hl=en,336,293,2,female,0.95,110
18198,18199,374,9,9,9,7,Bowdoin College,Daniel F. Stone,https://scholar.google.com//citations?user=2WzjmrsAAAAJ&hl=en,335,293,2,male,1.0,8180
18199,18200,375,7,6,7,6,London School of Economics and Political Science,Keyu Jin,https://scholar.google.com//citations?user=A1AWMQQAAAAJ&hl=en,335,289,2,,,
18200,18201,376,9,7,9,4,Kyoto University,Shuji Hisano,https://scholar.google.com//citations?user=M11dbEIAAAAJ&hl=en,335,200,2,male,1.0,2
18201,18202,377,8,3,8,2,Federal Trade Commission,Kenneth Kelly,https://scholar.google.com//citations?user=9H9podoAAAAJ&hl=en,335,58,2,male,1.0,1020
18202,18203,378,10,9,10,9,,Sanghamitra Bandyopadhyay,https://scholar.google.com//citations?user=9OxvX8cAAAAJ&hl=en,335,231,2,female,1.0,5
18203,18204,379,10,8,11,7,,Rudy Santore,https://scholar.google.com//citations?user=U_YDaewAAAAJ&hl=en,335,134,2,male,0.95,220
18204,18205,380,8,7,8,7,"Federal University of Agriculture, Abeokuta",Mure Uhunamure Agbonlahor,https://scholar.google.com//citations?user=b8xS_T8AAAAJ&hl=en,335,283,2,female,1.0,1
18205,18206,381,5,5,5,4,,Raphie Hayat,https://scholar.google.com//citations?user=S4y6m9EAAAAJ&hl=en,335,274,2,,,
18206,18207,382,11,8,12,7,Università del Sannio,Emiliano Brancaccio,https://scholar.google.com//citations?user=miiN4dUAAAAJ&hl=en,334,239,2,male,0.99,156
18207,18208,383,9,8,9,7,,Sana Harbi,https://scholar.google.com//citations?user=ug8HaDkAAAAJ&hl=en,334,252,2,female,0.85,211
18208,18209,384,10,9,10,9,University of Rijeka,Saša Žiković,https://scholar.google.com//citations?user=60_OwIwAAAAJ&hl=en,334,262,2,male,0.76,25
18209,18210,385,10,7,10,7,Southwestern University of Finance and Economics,Taiyong Li,https://scholar.google.com//citations?user=V2FiMFgAAAAJ&hl=en,334,233,2,male,1.0,2
18210,18211,386,10,7,12,3,,William Alpert,https://scholar.google.com//citations?user=ynZWiJ0AAAAJ&hl=en,334,121,2,male,1.0,2626
18211,18212,387,10,10,10,10,University of Maryland,Soohyung Lee,https://scholar.google.com//citations?user=aPbhXXsAAAAJ&hl=en,334,287,2,,,
18212,18213,388,9,8,9,8,,Javier Olivera,https://scholar.google.com//citations?user=8Xfe484AAAAJ&hl=en,336,288,2,male,1.0,1975
18213,18214,389,11,5,11,3,East Carolina University,Lester A. Zeager,https://scholar.google.com//citations?user=9z3RPkkAAAAJ&hl=en,334,74,2,male,0.99,128
18214,18215,390,6,5,5,2,Bucharest University of Economic Studies,Olimpia State,https://scholar.google.com//citations?user=n9PZHSIAAAAJ&hl=en,334,164,2,female,1.0,17
18215,18216,391,8,7,7,7,Princeton University,Sebastian Gallegos,https://scholar.google.com//citations?user=rz-GZ4sAAAAJ&hl=en,335,247,2,male,1.0,1459
18216,18217,392,8,7,7,7,ULisboa,L  P Tavares,https://scholar.google.com//citations?user=WsSiAVQAAAAJ&hl=en,334,296,2,female,0.58,24
18217,18218,393,5,4,4,4,,Gigi Moreno,https://scholar.google.com//citations?user=IVEz2aUAAAAJ&hl=en,334,196,2,female,0.81,223
18218,18219,394,8,6,6,4,University of Barcelona,Alexandrina Stoyanova,https://scholar.google.com//citations?user=epAiPuYAAAAJ&hl=en,334,153,2,female,1.0,3
18219,18220,395,10,7,10,5,,Shafi Moh'D,https://scholar.google.com//citations?user=VMGYwbwAAAAJ&hl=en,334,173,2,male,0.9,10
18220,18221,396,10,8,10,4,Gakushuin University,Daisuke Shimizu,https://scholar.google.com//citations?user=FLP3ojkAAAAJ&hl=en,334,176,2,male,1.0,13
18221,18222,397,5,4,4,3,,Myung-Kyoon Lee,https://scholar.google.com//citations?user=VAmVelwAAAAJ&hl=en,335,187,2,,,
18222,18223,398,11,10,13,10,,"Harkusha Sergii, Гаркуша Сергей, Гаркуша Сергій, Garkusha Sergey",https://scholar.google.com//citations?user=s7PlSXkAAAAJ&hl=en,334,306,2,,,
18223,18224,399,11,10,12,10,Bucharest University of Economic Studies,Radu Lupu,https://scholar.google.com//citations?user=Jx9AYrUAAAAJ&hl=en,333,253,2,male,0.89,38
18224,18225,400,4,4,3,3,,Richard Curtin,https://scholar.google.com//citations?user=NsE_faMAAAAJ&hl=en,333,274,2,male,1.0,4381
18225,18226,401,10,9,11,8,Högskolan i Borås,Daniel Ekwall,https://scholar.google.com//citations?user=ppW-g3oAAAAJ&hl=en,333,233,2,male,1.0,8180
18226,18227,402,9,9,9,9,,Martin Lukes,https://scholar.google.com//citations?user=aoZy1iEAAAAJ&hl=en,333,269,2,male,1.0,3568
18227,18228,403,6,2,4,1,USDA,kathleen kassel,https://scholar.google.com//citations?user=qaJC4p0AAAAJ&hl=en,333,116,2,female,1.0,972
18228,18229,404,10,9,11,8,National Research University Higher School of Economics,Alexander Efimov,https://scholar.google.com//citations?user=fSukKOwAAAAJ&hl=en,333,266,2,male,1.0,1645
18229,18230,405,9,7,7,3,Budapest University of Technology and Economics,György Szaszák,https://scholar.google.com//citations?user=JdVCtsUAAAAJ&hl=en,333,208,2,male,1.0,3
18230,18231,406,9,8,9,7,,Rustem Nureev (Р.М. Нуреев),https://scholar.google.com//citations?user=rU-qL7AAAAAJ&hl=en,332,253,2,male,1.0,3
18231,18232,407,11,9,14,9,London School of Economics and Political Science,László A. Végh,https://scholar.google.com//citations?user=2Q1BK6gAAAAJ&hl=en,333,261,2,male,0.92,13
18232,18233,408,9,8,9,8,University of Kentucky,Steven Lugauer,https://scholar.google.com//citations?user=ZAr3fW8AAAAJ&hl=en,332,283,2,male,1.0,2600
18233,18234,409,11,10,13,10,Budapest University of Technology and Economics,Olivér Krammer,https://scholar.google.com//citations?user=daMn8u8AAAAJ&hl=en,332,284,2,male,1.0,1
18234,18235,410,9,8,9,7,,Pritam Singh,https://scholar.google.com//citations?user=nzRKrzoAAAAJ&hl=en,331,210,2,male,0.94,32
18235,18236,411,6,6,5,5,University of Gothenburg,Heather Congdon Fors,https://scholar.google.com//citations?user=K10X4OoAAAAJ&hl=en,333,172,2,female,1.0,3220
18236,18237,412,9,7,9,5,Taras Shevchenko National University of Kyiv,Andriy Stavytskyy / Андрій Ставицький / Ставицький А.В. / Stavytskyy A.V.,https://scholar.google.com//citations?user=vhbunrAAAAAJ&hl=en,332,179,2,male,1.0,14
18237,18238,413,8,5,7,3,Carnegie Mellon University,Stephen Calabrese,https://scholar.google.com//citations?user=aPHV_0oAAAAJ&hl=en,332,152,2,male,1.0,2608
