,h_index,h5_index,i10_index,i10_5_index,institution,name,url,n citations,n5 citations,field,gender,gender_prob,wiki_bool,wiki_length
21163,7,7,6,6,,Amukowa Wycliffe,https://scholar.google.com//citations?user=xk1RDJYAAAAJ&hl=en,255,198,3,,,False,0.0
21164,8,7,7,7,,Brad Weslake,https://scholar.google.com//citations?user=g51-qH0AAAAJ&hl=en,253,218,3,,,False,0.0
21165,8,6,5,3,University of Granada,Miguel Moreno Muñoz,https://scholar.google.com//citations?user=W1u8IYAAAAAJ&hl=en,254,179,3,,,False,0.0
21166,10,9,12,9,Hokkaido University,Katsuhiko Sano,https://scholar.google.com//citations?user=eJ9SSCEAAAAJ&hl=en,253,218,3,,,False,0.0
21167,7,7,4,4,,Rodrigo Travitzki,https://scholar.google.com//citations?user=XdwgtNgAAAAJ&hl=en,251,248,3,,,False,0.0
21168,7,6,5,5,Stirling University,Philip Ebert,https://scholar.google.com//citations?user=mAlE3S8AAAAJ&hl=en,251,188,3,,,False,0.0
21169,7,6,5,4,Elizabethtown College,Alexandria K. Poole,https://scholar.google.com//citations?user=sI4yC9YAAAAJ&hl=en,252,194,3,,,,
21170,4,4,2,2,,Chuo Sing Chuong,https://scholar.google.com//citations?user=872sdUMAAAAJ&hl=en,252,251,3,,,False,0.0
21171,8,5,6,3,Claremont Graduate University,Charles Young,https://scholar.google.com//citations?user=6gn3TQsAAAAJ&hl=en,250,95,3,,,True,1857.0
21172,7,7,6,6,,Krzysztof Niedzialkowski,https://scholar.google.com//citations?user=46Zu9DAAAAAJ&hl=en,251,226,3,,,False,0.0
21173,6,6,5,5,Fordham University,Jeffrey Flynn,https://scholar.google.com//citations?user=1dG873cAAAAJ&hl=en,252,169,3,,,False,0.0
21174,9,8,8,5,,Dana Jalobeanu,https://scholar.google.com//citations?user=I5nQGe4AAAAJ&hl=en,255,204,3,,,False,0.0
21175,6,5,5,4,DePaul University,Kevin Thompson,https://scholar.google.com//citations?user=zrmXolcAAAAJ&hl=en,248,134,3,,,True,1017.0
21176,8,7,8,3,University of Novi Sad,Vladimir Mihic,https://scholar.google.com//citations?user=YWYvDNYAAAAJ&hl=en,249,143,3,,,False,0.0
21177,7,5,5,1,,Asaad H. Mohamed,https://scholar.google.com//citations?user=LYJm6TQAAAAJ&hl=en,250,110,3,,,False,0.0
21178,8,8,7,7,"University of Calabar, Calabar",udiba udiba U,https://scholar.google.com//citations?user=TwV1dmkAAAAJ&hl=en,249,241,3,,,False,0.0
21179,9,6,9,5,Carnegie Mellon University,Maralee Harrell,https://scholar.google.com//citations?user=bs4Jio0AAAAJ&hl=en,247,149,3,,,False,0.0
21180,7,6,7,3,Taras Shevchenko National University of Kyiv,"Iryna Khomenko, Ірина Хоменко, Ирина Хоменко",https://scholar.google.com//citations?user=_RV_kBAAAAAJ&hl=en,248,125,3,,,False,0.0
21181,8,7,8,4,Bar-Ilan University,Ohad Nachtomy,https://scholar.google.com//citations?user=ye8RNycAAAAJ&hl=en,247,185,3,,,False,0.0
21182,8,6,6,4,Old Dominion University,Dale E. Miller,https://scholar.google.com//citations?user=ZuqaSCYAAAAJ&hl=en,247,156,3,,,False,0.0
21183,7,6,3,3,,Achmad Khudori Soleh,https://scholar.google.com//citations?user=-JGmrF8AAAAJ&hl=en,242,189,3,,,False,0.0
21184,3,3,2,1,University of Massachusetts Dartmouth,Jennifer Wilson Mulnix,https://scholar.google.com//citations?user=dW4BCqMAAAAJ&hl=en,247,233,3,,,False,0.0
21185,5,4,2,2,University of Virginia,Jorge Secada,https://scholar.google.com//citations?user=Ns0U-RoAAAAJ&hl=en,246,118,3,,,False,0.0
21186,8,7,7,4,University of Houston,Josh Weisberg,https://scholar.google.com//citations?user=0u72eFUAAAAJ&hl=en,245,157,3,,,False,0.0
21187,6,6,5,3,University of Oregon,Daniela Vallega-Neu,https://scholar.google.com//citations?user=N51L8X0AAAAJ&hl=en,246,131,3,,,False,0.0
21188,8,6,7,5,CUNY,Richard Brown,https://scholar.google.com//citations?user=Ryf5sLAAAAAJ&hl=en,244,194,3,,,True,3534.0
21189,9,7,8,6,University of Catania,Marco Mazzone,https://scholar.google.com//citations?user=huWJcL4AAAAJ&hl=en,244,177,3,,,False,0.0
21190,5,5,5,4,University of Stavanger,Kristian Skagen Ekeli,https://scholar.google.com//citations?user=b65nMqMAAAAJ&hl=en,244,150,3,,,False,0.0
21191,5,5,3,3,Virginia Tech,Benjamin Jantzen,https://scholar.google.com//citations?user=QESiHhcAAAAJ&hl=en,243,126,3,,,False,0.0
21192,10,10,10,10,University of Puget Sound,Shen-yi Liao,https://scholar.google.com//citations?user=ob9d4UsAAAAJ&hl=en,243,220,3,,,False,0.0
21193,10,8,10,4,Claremont McKenna College,Paul Hurley,https://scholar.google.com//citations?user=xIsVFCoAAAAJ&hl=en,241,128,3,,,True,4852.0
21194,9,6,8,2,University Ca' Foscari Venice,Luigi RUGGIU,https://scholar.google.com//citations?user=mhYJPd0AAAAJ&hl=en,244,109,3,,,False,0.0
21195,10,7,10,4,Queen's University Belfast,Jonathan Gorman,https://scholar.google.com//citations?user=lwOCJR8AAAAJ&hl=en,242,131,3,,,False,0.0
21196,10,9,11,9,University of Ilorin,Samson O. Owalude,https://scholar.google.com//citations?user=Zc5WfSgAAAAJ&hl=en,243,189,3,,,False,0.0
21197,9,7,8,7,,Daniel G. Campos,https://scholar.google.com//citations?user=WSVAIN8AAAAJ&hl=en,242,190,3,,,False,0.0
21198,8,5,6,2,University of Molise,Flavia Monceri,https://scholar.google.com//citations?user=7mnx8_8AAAAJ&hl=en,241,114,3,,,False,0.0
21199,8,7,7,7,,Piotr Błaszczyk,https://scholar.google.com//citations?user=pxt4bw0AAAAJ&hl=en,244,201,3,,,False,0.0
21200,7,6,5,5,,Luca Ferrero,https://scholar.google.com//citations?user=v-OW0_gAAAAJ&hl=en,241,171,3,,,False,0.0
21201,10,7,10,4,,Ivana Mihic,https://scholar.google.com//citations?user=L1kTkdUAAAAJ&hl=en,241,149,3,,,False,0.0
21202,7,6,5,3,St. Petersburg State University,Tatiana V. Chumakova,https://scholar.google.com//citations?user=Q078-_AAAAAJ&hl=en,240,151,3,,,False,0.0
21203,6,5,6,2,Athens University of Economics and Business,Apostolos Kritikopoulos,https://scholar.google.com//citations?user=MFOWkqoAAAAJ&hl=en,240,77,3,,,False,0.0
21204,6,5,6,2,Athens University of Economics and Business,Apostolos Kritikopoulos,https://scholar.google.com//citations?user=MFOWkqoAAAAJ&hl=en,240,77,3,,,False,0.0
21205,8,6,7,5,Southern Methodist University,Brad Thompson,https://scholar.google.com//citations?user=4Wpc3PwAAAAJ&hl=en,238,131,3,,,True,4800.0
21206,7,5,7,3,University of Nairobi,Douglas Waruta,https://scholar.google.com//citations?user=up5LgIkAAAAJ&hl=en,239,99,3,,,False,0.0
21207,9,9,9,8,National Taiwan University,Huang-Siang Lan,https://scholar.google.com//citations?user=8PII84MAAAAJ&hl=en,237,202,3,,,False,0.0
21208,8,7,8,5,,Mark Battersby,https://scholar.google.com//citations?user=qgGUmWUAAAAJ&hl=en,236,162,3,,,False,0.0
21209,7,5,6,3,St. Mary's University,Robert Skipper,https://scholar.google.com//citations?user=BmObcFwAAAAJ&hl=en,236,52,3,,,False,0.0
21210,7,6,7,4,University of Gloucestershire,William Large,https://scholar.google.com//citations?user=YEqYZ3wAAAAJ&hl=en,234,129,3,,,True,2487.0
21211,8,7,6,5,Makerere University,Mildred Ochwo-Ssemakula,https://scholar.google.com//citations?user=kmWToGoAAAAJ&hl=en,235,169,3,,,False,0.0
21212,9,7,8,6,Penn State University,Sarah Clark Miller,https://scholar.google.com//citations?user=MZH3TjIAAAAJ&hl=en,236,174,3,,,False,0.0
21213,5,5,4,4,KU LEUVEN,Pooya Zakeri,https://scholar.google.com//citations?user=MoOp390AAAAJ&hl=en,235,214,3,,,False,0.0
21214,9,7,9,6,National and Kapodistrian University of Athens,Vasso Kindi,https://scholar.google.com//citations?user=68dCItAAAAAJ&hl=en,235,132,3,,,False,0.0
21215,6,5,5,4,,Filip Grgic,https://scholar.google.com//citations?user=FJda138AAAAJ&hl=en,234,107,3,,,True,257.0
21216,5,4,3,3,,Jacob M. Held,https://scholar.google.com//citations?user=sJXNHb4AAAAJ&hl=en,232,102,3,,,False,0.0
21217,8,5,5,2,Universidade do Porto,José Meirinhos,https://scholar.google.com//citations?user=acLQ85oAAAAJ&hl=en,233,115,3,,,False,0.0
21218,7,7,5,5,University of Burgundy,Oussama Mouawad,https://scholar.google.com//citations?user=Jlcr3JAAAAAJ&hl=en,232,232,3,,,False,0.0
21219,8,8,6,6,Bucknell University,Matthew H Slater,https://scholar.google.com//citations?user=HkvF0LUAAAAJ&hl=en,234,199,3,,,False,0.0
21220,9,9,9,6,Iowa State University,Jonathan Y. Tsou,https://scholar.google.com//citations?user=xBOPHwYAAAAJ&hl=en,232,164,3,,,False,0.0
21221,6,5,3,2,,Elizabeth Kassab,https://scholar.google.com//citations?user=yr1IJWAAAAAJ&hl=en,234,159,3,,,False,0.0
21222,8,8,8,7,University of Agder,Einar Duenger Bohn,https://scholar.google.com//citations?user=S9bX5joAAAAJ&hl=en,233,198,3,,,False,0.0
21223,10,9,10,9,,Joel Velasco,https://scholar.google.com//citations?user=w_b3UXgAAAAJ&hl=en,229,165,3,,,False,0.0
21224,9,9,9,9,UC Irvine,Cailin O'Connor,https://scholar.google.com//citations?user=xqu3j2AAAAAJ&hl=en,230,227,3,,,False,0.0
21225,8,6,6,2,Catholic University of America,Michael Gorman,https://scholar.google.com//citations?user=7OjSQHgAAAAJ&hl=en,229,147,3,,,True,647.0
21226,9,7,8,4,,Héctor Samour,https://scholar.google.com//citations?user=BnRJjw4AAAAJ&hl=en,230,150,3,,,False,0.0
21227,8,6,7,5,,"Maxim Popov, Максим Евгеньевич Попов",https://scholar.google.com//citations?user=ivBAViEAAAAJ&hl=en,230,181,3,,,False,0.0
21228,7,5,4,3,Higher School of Economics,Svetlana Klimova,https://scholar.google.com//citations?user=lCRSvTAAAAAJ&hl=en,228,130,3,,,False,0.0
21229,7,5,4,3,Higher School of Economics,Svetlana Klimova,https://scholar.google.com//citations?user=lCRSvTAAAAAJ&hl=en,228,130,3,,,False,0.0
21230,6,6,5,4,Istanbul Technical University,Barry Stocker,https://scholar.google.com//citations?user=3qM2jnYAAAAJ&hl=en,227,138,3,,,False,0.0
21231,6,4,4,1,Vienna University,Herbert Hrachovec,https://scholar.google.com//citations?user=RMSPtGcAAAAJ&hl=en,227,84,3,,,False,0.0
21232,5,3,2,2,Harvard University,David Lamberth,https://scholar.google.com//citations?user=HiU8jr4AAAAJ&hl=en,227,113,3,,,False,0.0
21233,8,6,7,3,University of Oviedo,David Alvargonzález,https://scholar.google.com//citations?user=uCUAQncAAAAJ&hl=en,225,164,3,,,False,0.0
21234,10,4,11,1,,Emmanuel Agius,https://scholar.google.com//citations?user=9Cl4MBcAAAAJ&hl=en,225,62,3,,,True,15805.0
21235,8,6,7,3,University of New South Wales,Michaelis Michael,https://scholar.google.com//citations?user=Y9muKl0AAAAJ&hl=en,225,95,3,,,False,0.0
21236,6,5,3,3,,Peter Švec,https://scholar.google.com//citations?user=W4aYm-wAAAAJ&hl=en,226,152,3,,,False,0.0
21237,6,6,3,3,Aarhus University,Asger Sørensen,https://scholar.google.com//citations?user=0s5OMdUAAAAJ&hl=en,225,120,3,,,True,3825.0
21238,8,7,6,6,University of Oulu,Jouni-Matti Kuukkanen,https://scholar.google.com//citations?user=udtgq2UAAAAJ&hl=en,227,185,3,,,False,0.0
21239,7,4,6,3,Texas Tech University,Mark Webb,https://scholar.google.com//citations?user=ap505DQAAAAJ&hl=en,224,81,3,,,True,652.0
21240,6,4,5,4,University of Bologna,Dino Buzzetti,https://scholar.google.com//citations?user=dDDkUkcAAAAJ&hl=en,223,94,3,,,False,0.0
21241,8,5,7,2,,Dr. Holly L Wilson,https://scholar.google.com//citations?user=cw98NuoAAAAJ&hl=en,221,124,3,,,False,0.0
21242,8,6,8,5,Northeastern University,Rory Smead,https://scholar.google.com//citations?user=qz1O7x4AAAAJ&hl=en,222,177,3,,,False,0.0
21243,8,7,8,4,University of Central Missouri,Joseph D Lewandowski,https://scholar.google.com//citations?user=ApUe554AAAAJ&hl=en,227,125,3,,,False,0.0
21244,9,9,9,9,,azam korani,https://scholar.google.com//citations?user=pTfRuXYAAAAJ&hl=en,223,196,3,,,False,0.0
21245,8,8,7,7,KENYATTA UNIVERSITY,SOPHIE OCHOLA,https://scholar.google.com//citations?user=lD6_BkgAAAAJ&hl=en,224,213,3,,,False,0.0
21246,10,8,10,6,,Abraham Mansbach,https://scholar.google.com//citations?user=iUNFdnUAAAAJ&hl=en,222,151,3,,,False,0.0
21247,8,8,7,7,Seattle Pacific University,Matthew A. Benton,https://scholar.google.com//citations?user=LKsV7LoAAAAJ&hl=en,223,213,3,,,False,0.0
21248,8,6,7,3,University of Sarajevo,Nedžad Leko,https://scholar.google.com//citations?user=l6QEdm4AAAAJ&hl=en,220,99,3,,,False,0.0
21249,6,6,6,6,McGill University,Eran Tal,https://scholar.google.com//citations?user=QcpTYrcAAAAJ&hl=en,222,212,3,,,False,0.0
21250,7,6,5,3,Louisiana State University,Jon Cogburn,https://scholar.google.com//citations?user=dlGd2pQAAAAJ&hl=en,220,136,3,,,False,0.0
21251,9,8,9,8,University of Aberdeen,Luca Moretti,https://scholar.google.com//citations?user=cpQvbVQAAAAJ&hl=en,218,168,3,,,False,0.0
21252,8,7,6,5,Calvin College,Christina Van Dyke,https://scholar.google.com//citations?user=HNAwRVwAAAAJ&hl=en,216,163,3,,,False,0.0
21253,8,5,6,3,HSE,Владимир Васюков,https://scholar.google.com//citations?user=LgaOTQIAAAAJ&hl=en,216,101,3,,,False,0.0
21254,8,4,3,1,University of Sarajevo,Dževad Karahasan,https://scholar.google.com//citations?user=wFs1KWMAAAAJ&hl=en,217,105,3,,,True,8066.0
21255,8,6,4,3,University of Belgrade,Zoran Pavlović,https://scholar.google.com//citations?user=mBvxYFUAAAAJ&hl=en,215,145,3,,,True,6703.0
21256,4,4,2,2,SUNY Geneseo,Amanda Roth,https://scholar.google.com//citations?user=VyNuquwAAAAJ&hl=en,213,130,3,,,False,0.0
21257,8,6,5,3,,Sharyn Clough,https://scholar.google.com//citations?user=gXSbRzQAAAAJ&hl=en,213,122,3,,,True,2392.0
21258,6,6,4,4,University of Iowa,Carrie Figdor,https://scholar.google.com//citations?user=ISxOSlwAAAAJ&hl=en,212,189,3,,,True,8803.0
21259,8,4,5,2,Marquette University,John D. Jones,https://scholar.google.com//citations?user=Vt-19CMAAAAJ&hl=en,212,75,3,,,True,2051.0
21260,4,4,3,3,,Abdul Kadir Riyadi,https://scholar.google.com//citations?user=BjuAqfcAAAAJ&hl=en,210,202,3,,,False,0.0
21261,4,3,4,3,National and Kapodistrian University of Athens,Anna Lazou,https://scholar.google.com//citations?user=O7Ju8U0AAAAJ&hl=en,214,104,3,,,False,0.0
21262,8,7,8,6,University of Birmingham,Jussi Suikkanen,https://scholar.google.com//citations?user=b-Gm0DYAAAAJ&hl=en,212,156,3,,,False,0.0
21263,8,7,7,6,KAIST,Woosuk Park,https://scholar.google.com//citations?user=fTQFa-8AAAAJ&hl=en,211,142,3,,,False,0.0
21264,7,5,3,1,,Charles Reitz,https://scholar.google.com//citations?user=vAP_3p0AAAAJ&hl=en,211,98,3,,,False,0.0
21265,8,7,7,7,University of Hertfordshire,Sam Coleman,https://scholar.google.com//citations?user=wnddvq4AAAAJ&hl=en,210,177,3,,,False,0.0
21266,6,3,4,0,,Angus McCoss,https://scholar.google.com//citations?user=Ft3cScAAAAAJ&hl=en,210,33,3,,,False,0.0
21267,9,7,8,3,NYU,Marcelo Alegre,https://scholar.google.com//citations?user=88_kujgAAAAJ&hl=en,209,146,3,,,False,0.0
21268,6,6,4,3,University of Colorado,Mi-Kyoung Mitzi Lee,https://scholar.google.com//citations?user=aSinQrIAAAAJ&hl=en,209,130,3,,,False,0.0
21269,6,6,5,5,University of Nairobi,Prof. Samson Okuro Gunga,https://scholar.google.com//citations?user=TgMudj0AAAAJ&hl=en,210,153,3,,,False,0.0
21270,5,5,5,5,,Ibrahim Alharthy,https://scholar.google.com//citations?user=6MJ60nkAAAAJ&hl=en,211,185,3,,,False,0.0
21271,7,7,6,6,Florida State University,Simon Căbulea May,https://scholar.google.com//citations?user=lp68IZQAAAAJ&hl=en,210,166,3,,,False,0.0
21272,7,7,7,5,"California State University, Northridge",Mitchell Herschbach,https://scholar.google.com//citations?user=AUuCk24AAAAJ&hl=en,209,140,3,,,False,0.0
21273,8,6,4,3,University of Reading,Maximilian de Gaynesford,https://scholar.google.com//citations?user=XL5HiBgAAAAJ&hl=en,208,115,3,,,False,0.0
21274,5,4,3,3,Ohio University,Yoichi Ishida,https://scholar.google.com//citations?user=87JGNBIAAAAJ&hl=en,205,151,3,,,False,0.0
21275,9,7,7,4,NTNU,Asbjørn Dyrendal,https://scholar.google.com//citations?user=AXrSH6oAAAAJ&hl=en,209,131,3,,,False,0.0
21276,7,5,4,2,Moscow State University,Василий Ванчугов,https://scholar.google.com//citations?user=gju04FMAAAAJ&hl=en,205,102,3,,,False,0.0
21277,3,3,1,1,CUNY,Marcello Di Bello,https://scholar.google.com//citations?user=RAQJAC4AAAAJ&hl=en,202,104,3,,,False,0.0
21278,7,4,6,3,University of South Florida,Alex Levine,https://scholar.google.com//citations?user=7EXqdGQAAAAJ&hl=en,205,74,3,,,False,0.0
21279,7,4,6,3,University of South Florida,Alex Levine,https://scholar.google.com//citations?user=7EXqdGQAAAAJ&hl=en,205,74,3,,,False,0.0
21280,4,4,2,2,Weber State University,Robert Fudge,https://scholar.google.com//citations?user=OSPxxnQAAAAJ&hl=en,205,80,3,,,True,1722.0
21281,8,6,6,5,University of Edinburgh,Dave Ward,https://scholar.google.com//citations?user=krCnGoQAAAAJ&hl=en,203,176,3,,,True,619.0
21282,6,5,5,4,University of Ottawa,Vincent Bergeron,https://scholar.google.com//citations?user=i5DXQeQAAAAJ&hl=en,205,105,3,,,False,0.0
21283,2,2,1,1,University of Scranton,Duane Armitage,https://scholar.google.com//citations?user=cjVpHrsAAAAJ&hl=en,203,122,3,,,False,0.0
21284,6,5,4,3,,Mikhael Dua,https://scholar.google.com//citations?user=BFGW2jsAAAAJ&hl=en,202,144,3,,,False,0.0
21285,9,9,9,9,University of Birmingham,Alastair Wilson,https://scholar.google.com//citations?user=xHam4Z0AAAAJ&hl=en,203,178,3,,,True,2708.0
21286,4,4,4,4,,Sebastian Schleidgen,https://scholar.google.com//citations?user=PmopHlcAAAAJ&hl=en,204,198,3,,,False,0.0
21287,7,4,2,2,NMMU,Andrea Hurst,https://scholar.google.com//citations?user=WamY7GAAAAAJ&hl=en,201,105,3,,,False,0.0
21288,5,4,5,1,,guido pincione,https://scholar.google.com//citations?user=VQOjslgAAAAJ&hl=en,201,96,3,,,False,0.0
21289,6,6,5,5,University of Glasgow,David Bain,https://scholar.google.com//citations?user=aLe7ypoAAAAJ&hl=en,204,176,3,,,True,362.0
21290,7,3,7,2,Louisiana State University,Husain Sarkar,https://scholar.google.com//citations?user=MMF2WfAAAAAJ&hl=en,201,38,3,,,False,0.0
21291,7,4,3,1,University of Texas at Arlington,Charles Nussbaum,https://scholar.google.com//citations?user=GPyeC9AAAAAJ&hl=en,202,94,3,,,False,0.0
21292,5,5,5,5,University of Oxford,William MacAskill,https://scholar.google.com//citations?user=yH7sp5kAAAAJ&hl=en,198,198,3,,,True,10466.0
21293,7,6,3,2,University of Tehran,Khosrow Bagheri Noaparast,https://scholar.google.com//citations?user=fsx16vEAAAAJ&hl=en,202,129,3,,,False,0.0
21294,8,6,7,1,,Aloo Osotsi Mojola,https://scholar.google.com//citations?user=7bnRmloAAAAJ&hl=en,201,95,3,,,False,0.0
21295,7,6,5,4,"Royal Holloway, University of London",Daniel Whistler,https://scholar.google.com//citations?user=zyLoBiQAAAAJ&hl=en,200,174,3,,,True,4089.0
21296,8,7,8,6,Dalhousie University,Letitia Meynell,https://scholar.google.com//citations?user=HBIS_A0AAAAJ&hl=en,198,139,3,,,False,0.0
21297,7,6,6,5,Catholic University of Milan,Alessandro Giordani,https://scholar.google.com//citations?user=NaIQ7AcAAAAJ&hl=en,200,164,3,,,False,0.0
21298,8,7,6,6,University of Lisbon,Ricardo Lopes Coelho,https://scholar.google.com//citations?user=IxTT3-kAAAAJ&hl=en,199,148,3,,,False,0.0
21299,8,7,6,4,,Michael Lacewing,https://scholar.google.com//citations?user=gvGVA8QAAAAJ&hl=en,197,143,3,,,False,0.0
21300,8,7,5,5,University of Copenhagen,Leo Catana,https://scholar.google.com//citations?user=EWcCIYUAAAAJ&hl=en,197,135,3,,,False,0.0
21301,8,6,8,4,University of Ottawa,David Hyder,https://scholar.google.com//citations?user=MVkXx2oAAAAJ&hl=en,193,104,3,,,False,0.0
21302,7,6,5,1,,José Ricardo Cunha,https://scholar.google.com//citations?user=aoiVEqgAAAAJ&hl=en,194,102,3,,,False,0.0
21303,7,7,5,3,,Daniel Loewe,https://scholar.google.com//citations?user=bsJTydYAAAAJ&hl=en,193,132,3,,,False,0.0
21304,7,7,6,4,Budapest University of Technology and Economics,Gábor Á. Zemplén,https://scholar.google.com//citations?user=ECTag3UAAAAJ&hl=en,196,119,3,,,False,0.0
21305,8,8,6,6,University of Oxford,Cesar Palacios-Gonzalez,https://scholar.google.com//citations?user=-29tpUoAAAAJ&hl=en,197,196,3,,,False,0.0
21306,10,7,13,6,University of Copenhagen,Thor Grünbaum,https://scholar.google.com//citations?user=96zxxe8AAAAJ&hl=en,196,138,3,,,,
21307,6,6,4,4,Michigan State University,Matt Ferkany,https://scholar.google.com//citations?user=2wAYaCkAAAAJ&hl=en,193,150,3,,,False,0.0
21308,1,1,1,1,,Francis Oguya,https://scholar.google.com//citations?user=seq4afQAAAAJ&hl=en,194,181,3,,,False,0.0
21309,6,5,4,3,"University of Macedonia, Thessaloniki",Theodore Chaikalis,https://scholar.google.com//citations?user=HUUHxuUAAAAJ&hl=en,193,164,3,,,False,0.0
21310,5,5,3,3,University of Kansas,Jason Raibley,https://scholar.google.com//citations?user=2j-_57IAAAAJ&hl=en,192,184,3,,,False,0.0
21311,8,6,7,4,Edinburgh University,Claudio Michelon,https://scholar.google.com//citations?user=IeSInfAAAAAJ&hl=en,191,120,3,,,False,0.0
21312,7,5,4,2,University of Valencia,Josep E. Corbí,https://scholar.google.com//citations?user=MGDjp6EAAAAJ&hl=en,191,102,3,,,False,0.0
21313,7,5,4,0,University of Trieste,Riccardo Martinelli,https://scholar.google.com//citations?user=2QNDyLUAAAAJ&hl=en,192,116,3,,,False,0.0
21314,9,6,8,2,University of Essex,Thomas Khurana,https://scholar.google.com//citations?user=PS3UdpAAAAAJ&hl=en,192,116,3,,,False,0.0
